station_name,date_time,temperature,precipitation,windspeed,wind_direction,humidity,vapor_pressure,dew_point_temp,local_pressure,sea_level_pressure,sunshine,solar_radiation,snowfall,new_snowfall_3hr,cloud_type,lowest_cloud,visibility,ground_condition,activity_score
서귀포,2021-12-15 20:00,11.6,,1.2,360.0,65.0,8.8,5.2,1015.3,1021.6,,,,,,,2000.0,,2.1767382282406573
태백,2021-07-18 13:00,27.6,,1.6,90.0,63.0,23.2,19.9,933.2,1010.3,0.6,,,,,10.0,2000.0,,-0.756092128871071
보은,2021-08-05 15:00,33.1,,1.2,20.0,52.0,26.3,21.9,986.0,1004.8,1.0,,,,,73.0,4695.0,,-3.5229083937434686
산청,2021-05-28 15:00,16.6,12.5,2.0,250.0,90.0,16.9,14.9,983.5,999.5,0.0,,,,,38.0,246.0,,-3.7489541442826453
백령도,2021-02-08 16:00,-0.5,,7.6,340.0,43.0,2.5,-11.5,1025.2,1029.8,1.0,1.74,,,Sc,13.0,4999.0,,-0.5810162729422578
광주,2021-05-14 02:00,18.7,,0.2,0.0,78.0,16.7,14.7,1004.7,1012.9,,,,,,,1421.0,,0.05446971724538163
강릉,2021-04-20 18:00,18.4,,2.7,90.0,42.0,8.8,5.2,1015.4,1018.6,1.0,0.76,,,,,1349.0,,1.155774202174602
양평,2021-09-14 19:00,23.5,,0.8,230.0,68.0,19.6,17.2,1009.9,1015.3,0.0,,,,,,2000.0,,1.0334102727965737
수원,2021-03-07 13:00,9.3,,2.0,230.0,63.0,7.4,2.6,1023.7,1028.6,1.0,2.61,,,ScCi,15.0,1892.0,,1.6247528593686698
보은,2021-11-27 00:00,0.9,,0.0,0.0,82.0,5.4,-1.8,1008.7,1030.4,,,,,,,1403.0,,-2.1229759201083196
안동,2021-04-08 18:00,17.7,,3.4,290.0,20.0,4.1,-5.5,998.6,1015.1,1.0,0.76,,,,,1998.0,,1.238144793398084
김해시,2021-09-27 18:00,21.9,,0.7,340.0,69.0,18.1,15.9,1009.6,1015.9,0.1,0.14,,,,73.0,4645.0,,2.1643348615529776
청송군,2021-03-13 22:00,6.6,,2.2,140.0,67.0,6.5,0.8,994.8,1020.3,,,,,,6.0,2758.0,,1.3810674656208832
통영,2021-01-24 05:00,9.0,,2.5,360.0,68.0,7.7,3.3,1017.5,1021.3,,,,,,12.0,1975.0,,0.45323114862088865
진주,2021-05-02 21:00,10.4,,0.3,0.0,83.0,10.4,7.6,1015.4,1019.0,,,,,,,2000.0,,1.22206355369853
홍성,2021-10-04 00:00,18.2,,0.6,200.0,91.0,19.0,16.7,1015.7,1019.0,,,,,Ci,,1245.0,,-1.2691690365868777
영덕,2021-11-29 16:00,15.1,,4.4,270.0,16.0,2.8,-10.5,1018.7,1023.6,1.0,,,,,72.0,2000.0,,1.5833958380220328
산청,2021-01-29 00:00,-5.2,,9.8,290.0,56.0,2.3,-12.6,1003.8,1021.6,,,,,,,2440.0,,-5.169961940628018
제천,2021-04-27 06:00,8.1,,0.4,0.0,84.0,9.0,5.5,988.8,1020.8,0.0,,,,,54.0,1970.0,,-0.26777130697009477
김해시,2021-06-07 09:00,23.3,,0.7,290.0,63.0,17.9,15.8,1008.8,1015.1,1.0,1.93,,,,,1350.0,,-0.15516792947113178
양평,2021-12-23 09:00,-3.8,,0.3,0.0,87.0,4.0,-5.6,1022.0,1028.1,0.3,,,,,,1050.0,,-3.600632538115551
보령,2021-07-23 10:00,30.7,,0.8,70.0,57.0,25.0,21.1,1008.3,1009.4,1.0,,,,,,1998.0,,-2.9229067853426014
양평,2021-08-03 03:00,23.9,,0.2,0.0,100.0,29.5,23.8,1001.5,1006.9,,,,,,,240.0,,-5.398878391302809
성산,2021-05-08 22:00,17.1,,1.0,200.0,88.0,17.0,15.0,1005.6,1008.0,,,,,,12.0,1132.0,,0.06112920881556261
진도군,2021-10-24 08:00,10.6,,2.1,50.0,68.0,8.7,4.9,1025.6,1026.8,0.0,,,,,66.0,1997.0,,1.7332013861466908
춘천,2021-08-19 17:00,28.9,,4.4,50.0,48.0,19.0,16.7,1002.9,1011.4,0.9,1.47,,,,,2000.0,,-0.9557935853638243
김해시,2021-03-12 11:00,10.5,,1.5,290.0,83.0,10.5,7.7,1012.1,1018.7,0.0,0.46,,,,10.0,4801.0,,1.7569297679526978
원주,2021-07-13 11:00,31.0,,1.1,50.0,57.0,25.5,21.4,993.1,1009.8,1.0,2.71,,,,,1967.0,,-3.6125433178958413
영천,2021-08-18 08:00,21.0,0.1,0.4,0.0,97.0,24.0,20.4,1000.1,1011.2,0.0,,,,,8.0,605.0,,-2.143199189051121
흑산도,2021-11-20 13:00,16.1,,3.1,360.0,78.0,14.2,12.2,1011.6,1020.5,0.7,1.26,,,Sc,6.0,390.0,,-0.642406194635578
순창군,2021-01-29 11:00,-4.6,,2.3,320.0,63.0,2.8,-10.5,1010.7,1027.4,1.0,2.12,5.9,,,,2858.0,,-2.1279684985499965
세종,2021-10-26 00:00,7.0,,0.0,0.0,85.0,8.5,4.6,1010.9,1021.9,,,,,,,1525.0,,-0.6187890530272673
광양시,2021-06-30 10:00,24.4,,1.6,70.0,74.0,22.5,19.4,998.4,1008.4,0.3,1.48,,,,47.0,1166.0,,-0.3485425627207338
광양시,2021-08-09 07:00,24.7,,0.2,0.0,82.0,25.5,21.4,991.6,1001.5,0.8,0.31,,,,,,,-0.9853536242536926
고창,2021-06-03 08:00,18.9,0.9,2.3,140.0,88.0,19.1,16.8,1000.5,1006.6,0.0,0.08,,,,,586.0,,-0.5933352868955811
충주,2021-11-07 18:00,16.1,,0.9,140.0,51.0,9.3,5.9,1004.9,1018.5,0.0,,,,,,2000.0,,2.3315519315498245
장수,2021-09-26 02:00,15.8,,0.6,50.0,94.0,16.8,14.8,974.9,1022.3,,,,,,53.0,2000.0,,-0.9860194155526405
의성,2021-09-29 10:00,21.5,,0.7,340.0,88.0,22.5,19.4,999.3,1008.7,0.0,,,,,6.0,1992.0,,0.1476739826552722
고창군,2021-05-25 11:00,20.4,,5.4,250.0,62.0,14.8,12.8,1000.9,1007.7,0.4,2.02,,,,5.0,2393.0,,2.3498900817485744
울산,2021-11-23 11:00,5.9,,3.9,270.0,37.0,3.4,-7.7,1006.9,1016.9,1.0,,,,,,2000.0,,1.3947426345567855
남원,2021-05-09 10:00,18.0,,1.6,250.0,42.0,8.6,4.8,996.8,1012.3,1.0,,,,,,1559.0,,1.5086779316810581
성산,2021-06-06 21:00,19.7,,2.0,230.0,74.0,16.9,14.9,1009.1,1011.5,,,,,,,2000.0,,1.5150778218203893
정선군,2021-08-07 21:00,24.8,,0.5,200.0,82.0,25.6,21.5,970.3,1004.7,,,,,,,728.0,,-1.4433886037631938
철원,2021-03-27 16:00,10.8,,1.3,360.0,100.0,12.9,10.7,990.3,1008.9,0.0,0.32,,,,11.0,3864.0,,-0.5372244352938919
고흥,2021-11-23 18:00,6.1,0.0,2.1,340.0,71.0,6.7,1.2,1012.4,1018.8,0.0,,,,,9.0,2000.0,,0.8648514212118256
진도군,2021-12-03 19:00,6.4,,5.8,320.0,52.0,5.0,-2.7,1020.8,1022.0,,,,,,18.0,2000.0,,0.7543920887520099
춘천,2021-07-26 21:00,28.8,,1.0,290.0,76.0,30.0,24.1,995.8,1004.2,,,,,,,2000.0,,-1.6590168210599434
완도,2021-11-06 21:00,14.9,,0.0,0.0,70.0,11.8,9.4,1015.5,1019.7,,,,,,,2000.0,,2.3954901790641188
순천,2021-07-29 03:00,22.0,,0.4,0.0,97.0,25.5,21.4,984.2,1002.9,,,,,,12.0,761.0,,-3.1549035373103718
홍천,2021-01-25 00:00,-0.4,,0.0,0.0,92.0,5.5,-1.5,1011.9,1029.7,,,,,,,3613.0,,-2.739413496783963
여수,2021-02-27 11:00,8.9,,11.9,90.0,52.0,5.9,-0.4,1020.6,1028.7,0.6,1.39,,,ScCi,13.0,2000.0,,0.050547131263945166
장수,2021-11-07 08:00,3.7,,0.2,0.0,94.0,7.5,2.8,975.1,1024.8,0.1,,,,,,942.0,,-1.921875377654521
영광군,2021-03-21 18:00,5.4,,4.9,340.0,60.0,5.4,-1.7,1014.2,1018.8,0.0,0.22,,,,11.0,4076.0,,1.1379788791558805
통영,2021-05-09 09:00,17.6,,1.8,160.0,46.0,9.2,5.8,1007.2,1010.9,1.0,,,,,,1743.0,,1.7585769544855059
울산,2021-06-12 20:00,20.9,0.1,0.5,360.0,98.0,24.1,20.5,1001.8,1011.2,0.0,,,,ScAs,4.0,2000.0,,-1.020634309200962
고산,2021-06-01 23:00,20.4,,3.5,140.0,100.0,23.8,20.3,1006.1,1014.4,,,,,,62.0,1340.0,,-2.7332585940709078
해남,2021-11-20 02:00,5.3,,0.0,0.0,99.0,8.8,5.1,1018.0,1020.0,,,,,,,3.0,,-8.735483273991909
울산,2021-09-24 10:00,22.9,,2.2,360.0,68.0,18.9,16.6,1013.4,1022.8,1.0,,,,Ci,,2000.0,,1.1442225424895303
통영,2021-07-30 11:00,29.1,,3.0,160.0,76.0,30.6,24.4,999.0,1002.5,1.0,,,,,,1697.0,,-2.0466505463747695
춘천,2021-07-17 15:00,30.5,0.8,1.6,320.0,61.0,26.6,22.1,1002.7,1011.2,0.4,1.43,,,,,2000.0,,-2.026914473364752
함양군,2021-07-19 19:00,27.7,,1.2,90.0,77.0,28.4,23.2,995.8,1012.9,0.0,0.33,,,,5.0,4095.0,,-0.4134516550737434
고흥,2021-03-09 21:00,8.1,,0.5,360.0,51.0,5.5,-1.4,1018.4,1024.8,,,,,,58.0,2000.0,,1.9496978916603966
경주시,2021-10-07 15:00,28.0,,2.4,290.0,51.0,19.2,16.9,1010.7,1015.2,0.4,1.24,,,,6.0,2251.0,,-0.5018687187091116
장수,2021-07-17 21:00,23.9,,2.2,230.0,83.0,24.6,20.8,966.2,1011.4,,,,,,8.0,2000.0,,0.33568022031966904
광주,2021-10-26 11:00,15.4,,1.8,70.0,53.0,9.2,5.8,1013.7,1022.1,1.0,1.8,,,Ci,,1060.0,,1.2000555254291996
남원,2021-09-07 10:00,21.3,0.2,1.6,70.0,89.0,22.5,19.4,995.7,1011.0,0.0,,,,,9.0,2202.0,,0.5478628054518393
거제,2021-08-13 20:00,24.2,0.0,0.9,140.0,83.0,25.0,21.1,1000.9,1006.0,0.0,,,,,13.0,1236.0,,-0.5951130801957899
강진군,2021-03-05 13:00,16.6,,1.7,160.0,57.0,10.7,8.0,1016.4,1017.6,1.0,2.92,,,,,1260.0,,0.9206720881800182
영광군,2021-10-03 17:00,28.7,,2.2,160.0,48.0,18.8,16.5,1014.0,1018.2,1.0,1.06,,,,,3850.0,,-0.6763993598405017
금산,2021-11-26 14:00,10.2,,2.4,340.0,29.0,3.6,-7.0,1004.2,1025.2,1.0,,,,,,1982.0,,2.1694513418457855
광양시,2021-08-20 01:00,21.1,,0.5,270.0,98.0,24.4,20.7,1003.4,1013.6,,,,,,6.0,69.0,,-5.486166348199725
천안,2021-08-15 17:00,30.2,,3.3,110.0,52.0,22.2,19.2,1004.3,1013.8,0.9,,,,,16.0,5000.0,,-0.7697247240452051
영월,2021-04-19 21:00,15.7,,1.3,250.0,35.0,6.2,0.2,988.5,1016.7,,,,,,,1634.0,,2.035285686341885
보성군,2021-06-30 14:00,27.9,,3.8,200.0,67.0,25.0,21.1,1006.2,1006.4,0.6,2.7,,,,10.0,1783.0,,-1.0599510353811965
청주,2021-03-28 23:00,10.5,,1.5,180.0,80.0,10.1,7.1,998.6,1005.6,,,,,,5.0,772.0,,-0.7951193031717473
홍천,2021-02-22 01:00,6.5,,0.2,0.0,74.0,7.1,2.1,994.6,1011.7,,,,,,,4642.0,,1.1122612591134522
청송군,2021-09-04 10:00,22.2,,1.7,290.0,73.0,19.5,17.1,992.0,1015.8,1.0,2.17,,,,2.0,5000.0,,1.5300336304957058
성산,2021-04-07 05:00,11.9,,3.3,320.0,38.0,5.3,-1.9,1017.7,1020.2,,,,,,,2000.0,,0.9759062058681933
태백,2021-09-16 09:00,17.4,,1.3,50.0,76.0,15.1,13.1,935.2,1015.3,0.6,,,,,6.0,2000.0,,1.4275259110925713
백령도,2021-06-29 17:00,23.8,,2.7,180.0,86.0,25.3,21.3,999.4,1003.5,0.0,1.07,,,Sc,4.0,1325.0,,-0.5051776900592434
장흥,2021-12-02 18:00,5.5,,1.4,20.0,69.0,6.2,0.2,1013.6,1019.1,0.0,,,,,,2000.0,,0.9576624247666427
고창,2021-05-14 21:00,21.9,,1.4,110.0,63.0,16.5,14.5,1003.7,1009.7,,,,,,50.0,3289.0,,2.375002134887253
광양시,2021-05-07 19:00,16.7,,2.6,270.0,42.0,8.0,3.7,997.1,1007.4,0.0,0.24,,,,,1022.0,,1.4370195582533332
순창군,2021-06-29 14:00,28.4,,3.4,270.0,54.0,20.8,18.1,990.6,1005.0,1.0,3.58,,,,20.0,2123.0,,-1.2753365856511816
고산,2021-11-05 23:00,17.4,,3.8,110.0,70.0,13.8,11.8,1008.7,1017.1,,,,,,33.0,2000.0,,0.7175132118988938
진주,2021-03-08 00:00,2.5,,0.0,0.0,90.0,6.6,1.0,1023.8,1027.5,,,,,,,775.0,,-3.002571081884454
청주,2021-11-13 07:00,1.5,,0.1,0.0,87.0,5.9,-0.4,1013.7,1021.1,,,,,,,1081.0,,-1.6739447314397942
양산시,2021-06-30 06:00,22.0,,1.0,90.0,84.0,22.1,19.1,1007.0,1007.7,0.0,0.04,,,,3.0,1716.0,,-0.678057738834623
합천,2021-05-28 01:00,11.5,,1.0,250.0,85.0,11.5,9.0,1002.8,1006.0,,,,,,,2000.0,,-0.038149647085610305
진주,2021-10-16 03:00,17.5,1.2,0.2,0.0,97.0,19.4,17.0,1013.3,1016.8,,,,,,2.0,924.0,,-1.919002006603233
강진군,2021-07-18 03:00,25.2,,2.5,90.0,82.0,26.3,21.9,1008.2,1010.0,,,,,,,1628.0,,-1.165243472673576
서산,2021-04-06 02:00,5.6,,0.9,70.0,77.0,7.0,1.8,1018.4,1021.5,,,,,,,2811.0,,0.05388674779671243
구미,2021-10-13 16:00,20.4,,0.3,0.0,70.0,16.7,14.7,1017.7,1023.5,0.0,,,,,10.0,2000.0,,1.621873723549025
서산,2021-09-04 10:00,23.9,,2.6,70.0,63.0,18.6,16.4,1011.8,1014.7,1.0,1.79,,,,,4385.0,,1.449948916735013
북춘천,2021-07-31 21:00,27.9,,0.1,0.0,83.0,31.1,24.7,989.3,1000.0,,,,,Sc,10.0,2000.0,,-1.9809009018181012
속초,2021-03-16 12:00,11.3,,3.2,20.0,55.0,7.3,2.5,1009.3,1011.4,1.0,,,,,,1879.0,,2.2134934108252438
해남,2021-01-27 11:00,6.3,,4.2,340.0,34.0,3.2,-8.4,1021.5,1023.5,1.0,,,,,,1987.0,,1.450334846129616
제천,2021-04-25 14:00,19.8,,1.7,70.0,35.0,8.0,3.8,988.3,1018.9,1.0,,,,,,2000.0,,1.3959110547786246
남원,2021-09-04 04:00,18.9,,1.5,70.0,86.0,18.6,16.4,997.7,1013.1,,,,,,16.0,5901.0,,0.6629180572487687
문경,2021-05-18 07:00,14.4,,0.2,0.0,100.0,16.3,14.3,990.0,1010.3,0.0,,,,,,498.0,,-2.05035655023352
순천,2021-12-21 20:00,6.2,,1.1,360.0,70.0,6.6,1.1,997.8,1018.0,,,,,,,565.0,,-0.14454294692776537
파주,2021-12-14 21:00,3.7,0.1,0.7,160.0,96.0,7.6,3.1,1016.4,1020.2,,,,,,5.0,3888.0,,-1.224132271020304
충주,2021-03-18 09:00,7.2,,0.9,250.0,69.0,7.0,1.8,1008.4,1022.5,1.0,,,,,,743.0,,1.0236037178537831
목포,2021-12-27 02:00,-6.7,,0.9,90.0,78.0,2.9,-9.9,1027.2,1033.1,,,11.4,,Sc,7.0,2000.0,,-5.192719711925992
영월,2021-05-11 16:00,22.3,,5.3,140.0,38.0,10.2,7.2,984.8,1012.1,1.0,,,,,,2000.0,,1.9882171533216337
울진,2021-05-19 02:00,13.6,,2.1,270.0,100.0,15.5,13.5,1002.9,1008.7,,,,,,,1349.0,,-2.499998464557629
양산시,2021-06-09 20:00,24.2,,1.7,50.0,61.0,18.3,16.1,1015.1,1015.8,0.0,0.02,,,,,1652.0,,1.0603799621771424
북창원,2021-01-12 06:00,-4.1,,0.9,320.0,72.0,3.2,-8.4,1013.6,1020.2,,,,,,,3324.0,,-3.0053282038426525
철원,2021-10-30 17:00,16.2,,1.7,200.0,52.0,9.5,6.3,1005.1,1023.5,0.7,0.34,,,,18.0,2934.0,,2.453854633075844
밀양,2021-09-21 17:00,25.8,0.0,1.9,160.0,77.0,25.5,21.4,1004.1,1005.0,0.3,,,,,15.0,2000.0,,-0.21077603501278908
부여,2021-01-11 23:00,-7.9,,0.0,0.0,87.0,3.0,-9.6,1022.4,1024.2,,,4.6,,,11.0,655.0,,-7.371170890856392
서귀포,2021-09-15 22:00,23.0,,4.9,50.0,80.0,22.4,19.3,1005.7,1011.6,,,,,,9.0,2000.0,,1.2371739781610303
안동,2021-12-22 23:00,-0.9,,0.9,110.0,64.0,3.7,-6.8,1007.5,1025.4,,,,,,,1149.0,,-2.393563041853686
구미,2021-09-01 08:00,22.5,4.8,2.5,90.0,93.0,25.3,21.3,1002.6,1008.2,0.0,,,,,4.0,545.0,,-0.9604960533371937
전주,2021-10-20 10:00,11.4,,0.6,360.0,54.0,7.3,2.4,1015.5,1022.8,1.0,1.68,,,,,2000.0,,2.442122340117268
함양군,2021-08-13 10:00,25.7,,0.8,50.0,79.0,26.0,21.7,989.6,1006.7,0.0,0.96,,,,,2231.0,,-0.4868427894430326
춘천,2021-04-27 15:00,19.5,,2.5,250.0,41.0,9.2,5.8,1006.6,1015.4,0.2,1.5,,,,,2000.0,,1.498279350136897
인제,2021-12-20 10:00,3.9,,2.4,160.0,69.0,5.6,-1.2,993.1,1017.9,0.6,,,,,7.0,2058.0,,0.7704153796306377
영천,2021-07-12 09:00,26.1,,1.5,230.0,80.0,26.9,22.3,1001.1,1012.0,1.0,,,,,,2300.0,,-0.8781615606437064
정선군,2021-08-06 20:00,21.7,,0.2,0.0,93.0,24.1,20.5,970.6,1005.2,0.0,,,,,,1821.0,,-0.7611693846648303
포항,2021-11-02 05:00,10.2,,2.7,230.0,77.0,9.5,6.3,1021.3,1021.8,,,,,,,1269.0,,-0.2747112115147884
홍성,2021-09-16 22:00,21.9,,1.0,20.0,78.0,20.4,17.8,1007.8,1011.0,,,,,,19.0,4991.0,,1.9848955828228716
남해,2021-11-02 03:00,9.8,,1.2,250.0,81.0,9.7,6.6,1016.9,1022.5,,,,,,,1740.0,,-0.08321106087501928
울릉도,2021-09-28 16:00,20.3,,3.1,70.0,81.0,19.2,16.9,987.7,1013.2,0.0,0.58,,,Sc,13.0,2000.0,,1.6127144247493908
거제,2021-04-20 15:00,24.3,,2.7,70.0,20.0,6.1,-0.1,1014.7,1019.8,1.0,,,,,,1572.0,,0.6678583603101822
완도,2021-09-03 18:00,23.7,0.0,1.8,160.0,88.0,25.6,21.5,1004.4,1008.4,0.3,,,,,7.0,1804.0,,-0.613437051546928
합천,2021-05-04 22:00,16.3,6.2,0.7,20.0,100.0,18.4,16.2,1002.1,1005.2,,,,,,2.0,214.0,,-3.038817052288422
흑산도,2021-03-06 11:00,7.4,,9.3,360.0,93.0,9.5,6.3,1016.1,1025.4,0.0,0.8,,,Sc,2.0,970.0,,-3.0183359781106396
동두천,2021-08-30 22:00,21.9,,0.6,140.0,92.0,24.1,20.5,1003.8,1017.1,,,,,,,2581.0,,-0.17735035693257883
통영,2021-04-25 21:00,13.8,,1.8,20.0,55.0,8.7,4.9,1018.0,1021.8,,,,,,23.0,2000.0,,2.3191727710049386
밀양,2021-01-18 23:00,-1.3,,2.1,340.0,38.0,2.1,-13.8,1023.0,1024.1,,,,,,,2000.0,,-2.1721454104317313
북춘천,2021-10-24 07:00,2.2,,0.7,320.0,98.0,7.0,1.9,1017.8,1029.9,0.0,0.0,,,St,8.0,500.0,,-3.9379084246176848
광주,2021-01-18 14:00,5.2,,3.9,250.0,64.0,5.7,-1.0,1010.9,1019.6,0.7,1.53,3.6,,Sc,10.0,689.0,,-0.41636745265429387
고산,2021-08-17 08:00,24.6,,7.4,50.0,85.0,26.3,21.9,999.7,1007.8,0.0,0.42,,,,19.0,2000.0,,-0.4378132252268562
북춘천,2021-10-06 02:00,16.9,0.1,0.9,270.0,97.0,18.6,16.4,1010.9,1022.2,,,,,ScAs,10.0,1200.0,,-1.96099844237835
거제,2021-02-25 10:00,7.2,,0.8,340.0,80.0,8.1,3.9,1018.6,1024.1,0.0,,,,,,484.0,,-0.5617603711939639
천안,2021-05-02 19:00,14.3,,1.2,340.0,50.0,8.1,4.0,1008.3,1018.4,0.6,,,,,,5000.0,,3.419876459530665
구미,2021-10-07 15:00,27.2,,0.6,320.0,50.0,17.9,15.8,1009.7,1015.3,0.8,,,,,13.0,2000.0,,-0.8638508166289917
안동,2021-11-13 21:00,7.0,,0.1,0.0,72.0,7.2,2.2,1002.4,1019.7,,,,,Sc,10.0,2000.0,,1.573737208977609
여수,2021-03-13 09:00,9.2,,3.4,50.0,68.0,7.8,3.5,1015.0,1023.1,1.0,1.02,,,,,2000.0,,1.6229747661055616
거제,2021-03-25 08:00,11.0,,0.5,70.0,82.0,10.7,8.0,1016.4,1021.9,1.0,,,,,,1195.0,,1.210137717038177
김해시,2021-05-30 18:00,22.4,,3.2,140.0,52.0,14.0,12.0,1004.1,1010.4,1.0,1.07,,,,,3698.0,,2.2620503781203603
광주,2021-06-23 21:00,22.4,,0.9,270.0,88.0,23.8,20.3,1003.3,1011.4,,,,,Sc,7.0,1017.0,,-0.6932374340260566
충주,2021-04-05 12:00,13.8,,1.1,160.0,31.0,4.9,-3.0,1010.1,1023.9,1.0,,,,,,1995.0,,2.5298600620981517
의령군,2021-06-04 18:00,26.1,,3.4,230.0,40.0,13.5,11.4,999.4,1001.0,0.8,1.04,,,,,4244.0,,1.1643050963317796
청송군,2021-07-26 02:00,20.8,,0.1,0.0,87.0,21.3,18.5,984.8,1008.7,,,,,,,194.0,,-3.043775078355253
강화,2021-01-06 23:00,-8.6,,3.4,200.0,69.0,2.2,-13.2,1013.8,1020.1,,,1.0,,,5.0,3548.0,,-5.7804727572208465
금산,2021-07-24 14:00,32.2,,1.7,110.0,55.0,26.4,22.0,988.6,1007.6,0.6,,,,,,2000.0,,-3.350586855549001
영천,2021-02-05 22:00,4.3,,1.3,290.0,37.0,3.1,-9.1,1006.5,1018.4,,,,,,37.0,2503.0,,1.1213816779029608
북창원,2021-12-30 08:00,1.6,,2.1,340.0,52.0,3.6,-7.2,1016.4,1022.8,0.0,0.02,,,,,5000.0,,0.8522353227645522
홍천,2021-07-13 01:00,23.7,,0.7,90.0,93.0,27.1,22.4,994.6,1010.5,,,,,,,1919.0,,-2.2272273354967864
보령,2021-06-07 00:00,19.9,,2.6,180.0,70.0,16.2,14.2,1009.4,1010.6,,,,,,,2000.0,,0.7063193015247737
제천,2021-03-16 00:00,10.9,0.0,3.0,250.0,66.0,8.5,4.7,981.8,1013.3,,,,,,,792.0,,-0.127406377964997
강화,2021-04-19 02:00,6.6,,1.7,320.0,89.0,8.7,4.9,1012.1,1018.0,,,,,,,1698.0,,-1.5637613119895302
철원,2021-07-11 14:00,26.7,,2.4,230.0,100.0,34.8,26.6,992.2,1009.7,0.6,1.11,,,,5.0,2694.0,,-3.7985356372729178
장흥,2021-07-03 08:00,24.2,,4.4,140.0,76.0,22.8,19.6,1002.3,1007.3,0.0,,,,,6.0,2000.0,,1.0941317179835532
영주,2021-10-29 20:00,11.4,,1.0,320.0,77.0,10.4,7.5,1000.1,1025.6,,,,,,,2000.0,,1.584047474423211
흑산도,2021-07-01 20:00,23.8,,0.5,320.0,77.0,22.7,19.5,998.0,1006.5,0.0,0.09,,,,,2982.0,,0.7311528578677206
인천,2021-01-07 22:00,-14.7,,5.5,20.0,54.0,1.1,-21.9,1017.8,1027.1,,,0.2,,,,2000.0,,-9.657373742529694
구미,2021-01-07 17:00,-9.8,,2.4,290.0,31.0,0.9,-23.7,1019.1,1025.6,0.3,,,,,,2000.0,,-5.423874400898036
제주,2021-07-29 03:00,26.3,,1.8,160.0,66.0,22.5,19.4,1000.2,1002.5,,,,,Ci,,2000.0,,-0.6150354815588962
안동,2021-02-05 14:00,4.8,,2.3,290.0,37.0,3.2,-8.6,1003.5,1021.0,1.0,2.15,,,Ci,,1977.0,,0.9767785235111373
인제,2021-05-13 00:00,12.1,,0.6,340.0,90.0,12.7,10.5,990.6,1014.6,,,,,,,901.0,,-1.2691315777603482
백령도,2021-08-11 13:00,26.6,,3.4,110.0,79.0,27.4,22.6,1004.8,1008.9,1.0,3.05,,,Ci,,2258.0,,-1.208805180171065
홍천,2021-08-10 12:00,26.2,0.0,1.1,110.0,70.0,23.7,20.2,992.3,1008.1,0.9,,,,,24.0,5009.0,,0.32160057528180586
수원,2021-02-04 00:00,-0.3,3.8,1.7,200.0,100.0,6.0,-0.3,1016.2,1021.3,,,6.2,6.6,,,935.0,,-7.3163801661855725
제주,2021-04-22 15:00,23.6,,5.4,140.0,20.0,5.8,-0.6,1013.2,1015.6,0.2,1.58,,,Ac,36.0,2000.0,,1.5334741658871889
추풍령,2021-05-11 22:00,13.2,,4.0,70.0,59.0,8.9,5.3,987.0,1015.9,,,,,,,2000.0,,1.940740163964505
충주,2021-11-23 22:00,0.5,,1.9,270.0,78.0,5.0,-2.8,1003.5,1017.9,,,,,,,1725.0,,-1.2916975562170605
구미,2021-05-03 01:00,12.2,,1.0,290.0,65.0,9.2,5.8,1014.0,1019.9,,,,,,,2000.0,,1.2030290962966208
산청,2021-12-05 11:00,3.4,,0.7,200.0,67.0,5.2,-2.1,1014.4,1031.8,1.0,,,,,,2763.0,,1.55688131534265
임실,2021-10-27 00:00,8.5,,0.4,0.0,93.0,10.3,7.4,990.1,1019.9,,,,,,,374.0,,-2.880963345359619
제주,2021-02-14 01:00,12.1,,0.7,200.0,63.0,8.8,5.2,1017.9,1020.4,,,,,,33.0,2000.0,,1.3129816787999755
강화,2021-06-08 21:00,19.5,,0.7,360.0,93.0,21.0,18.3,1010.0,1015.6,,,,,,,1192.0,,-0.7639516992744989
백령도,2021-01-29 14:00,-4.6,,5.1,340.0,51.0,2.2,-13.2,1021.3,1026.0,1.0,2.23,,,,,4839.0,,-2.060109829757624
양산시,2021-05-14 13:00,28.5,,2.8,90.0,47.0,18.2,16.0,1011.0,1011.7,1.0,3.15,,,,20.0,2065.0,,-1.3986959314759955
원주,2021-07-08 20:00,28.0,0.0,0.6,140.0,68.0,25.6,21.5,986.7,1003.4,0.0,0.05,,,,11.0,2000.0,,-0.9492865883664484
고창,2021-08-29 04:00,20.4,0.0,3.4,70.0,92.0,22.0,19.0,1006.4,1012.5,,,,,,,775.0,,-1.5812562133695929
의성,2021-02-17 04:00,-6.1,,5.0,290.0,42.0,1.6,-16.9,1004.7,1015.2,,,0.4,,,,2000.0,,-4.996729401836925
포항,2021-05-18 01:00,13.8,,1.2,250.0,96.0,15.1,13.1,1010.3,1010.8,,,,,,2.0,2000.0,,-1.334391004731783
안동,2021-12-28 13:00,4.8,,2.9,270.0,45.0,3.9,-6.1,1010.3,1027.9,1.0,1.88,,,,,1883.0,,0.9153222518579371
남해,2021-01-16 05:00,3.1,,0.9,270.0,60.0,4.6,-3.9,1012.1,1017.8,,,,,,,1052.0,,-1.016417887215648
광주,2021-07-10 09:00,26.5,,0.8,230.0,94.0,32.4,25.4,1000.3,1008.2,0.4,1.34,,,Sc,9.0,1529.0,,-3.272301818511767
울산,2021-04-13 14:00,19.9,,3.8,320.0,50.0,11.6,9.1,999.5,1008.9,0.8,,,,ScCi,10.0,2000.0,,1.5135794589904394
